0.48264,0.50786
0.60082,0.65838
0.39898,0.36482
0.47954,0.50812
0.6118,0.61002
0.67328,0.6812
0.65972,0.70184
0.2995,0.26974
0.73702,0.73824
0.33708,0.35396
0.2065,0.1801
0.077,0.11362
0.70024,0.6933
0.65232,0.65586
0.61776,0.69076
0.17304,0.22016
0.06944,0.06352
0.19256,0.24738
